url,doctype,eval1,eval2,score,pages,project_title_cond,summary_desc_cond,project_id_cond,implementing_partner_cond,start_date_cond,end_date_cond,budget_cond,concept_note_cond,project_document_cond,awp_cond,title,last_update,keyword,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BIH/PIPLS ProDoc_UPDATE 14072021.pdf,pdf,good,ok,6,46,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,01/09/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BRB/EnGenDER signed Project Document with all signature pages.pdf,pdf,good,ok,6,79,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,EnGenDER signed Project Document with all signature pages,01/09/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BOL/ACUERDO PARA LA PRESTACIÓN DE SERVICIOS DE DESARROLLO.PDF,pdf,good,ok,5,20,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Acuerdo para la prestación de servicios al Desrrollo PNUD ASOBAM,01/09/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BRA/1._BRA13017_-_Rev_Subst_4_(All).pdf,pdf,bad,ok,0,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,01/09/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BRA/BRA10G31 - Revisão 2021.06.24 - signed.pdf,pdf,good,ok,7,41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,BRA10G31 - Revisão 2021.06.24 - signed,01/09/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BRA/BRA11022 - Revisão 2021.04.09 - signed.pdf,pdf,bad,review,0,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,BRA11022 - Revisão 2021.04.09 - signed,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,29,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Projet d'Appui à la Mise en Oeuvre du Programme Pays ,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,18,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,PRODOC projet JSB vf,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,50,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,PRODOC de Diversification Economique 2020-2024,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,40,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,00136234 29072021 PRODOC Desarrollo Territorios Region Central RAPE II,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,00135484 28072021 PRODOC Fortalecimiendo Ciudad Bogota,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,80,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Rev A - 129204 - Prodoc FINAL FIRMADO,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,23,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,00127783 12062020 DSA FSD-PNUD,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,25,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00135386 20042021 PRODOC PGN Eficacia y Eficiancia Controles SGR,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,76,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,00135382 03062021 PRODOC Negocios Inclusivos Mujeres Recolectoras,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,22,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,00132825 04012021 DSA Fundacion Bavaria,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,00132303 26012021 PRODOC Sector Privado y Agenda 2030,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,00132168 09122020 PRODOC Fortalecimiento JEP Sanciones Propias,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,57,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,00132020 13112020 PRODOC JEP Territorial,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,22,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,00130987 28102020 DSA Granada-PNUD,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,37,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,00130263 09022021 PRODOC Plan Desarrollo Buenaventura,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,21,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,00124383 18122019 DSA Surtigas-PNUD,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,43,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00123533 30012020 PI Paramos for Life,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,18,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,00122988 11122019 PI Apoyo JEP Unidad Ivestigacion,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,00120783 16022021 PRODOC Analisis Derechos HH Bajo Cauca,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,2,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ECHO_COLOMBIA_signed special conditions,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,review,3,23,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ECHO General Conditions_echo_imda_un_general_conditions_en_feb_2014,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,55,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Form (offline)_UNDP OCHA,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Revisión 5 Autonomía Económica de las Mujeres en Valverde,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Rev. 15 Sellos firmada. 2.8.2021,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,0,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,14,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,111,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,PRODOC COL95815-89717,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,38,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Project Document,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,21,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,00136790 PRODOC Sistema de Integridad MP Draft,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,00117799 Revisión Final Signed,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,36,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,IATI Prodoc,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,80,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Engagement Facility ,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,22,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Plan de Inicio SEDUC-PNUD,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,20,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Plan de Inicio SEDECOAS-SEDUC-PNUD,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Project Document HEART,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,68,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,26,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,LAO CO-GEF IP Signed_RR,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,42,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Youth Participation & Engagement -YPI  prodoc,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,21,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Inititation Plan,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Initiation Plan_TD III,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,26,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Project Document Bridging Skills Gap - II phase,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,review,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Acuerdo de financiamiento,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,21,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Nota tecnica firmada,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,12,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Initiation Plan,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Development and initiation of the ARC Project to support Almajiri Children and Youth,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Lagos State Employability Support Project - Phase 2,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,ProDoc - Gaza Early Recovery Programme 2021,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,28,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,ProDoc - Supporting transitions to solar energy - Japan,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Program Document - Support to Inclusive Electoral Process in the State of Palestine,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,177,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,PRODOC PPD7,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,27,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,24,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00100504 Initiation Plan - Reduction of POPs & UPOPs,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,13,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,PIP Devlive+ Vigan,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,IT retraining ProDoc 2021-2023,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Initiation Plan for Waste Management Project Eswatini,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Signed Emergency Response Concept Note (2021),01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,EWS Prodoc Signed November 2019,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Plan d'initiation,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Projet de gestion durable des terres et des ecosystèmes des zones semi-arides du Nord du Togo,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,66,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Final PIP on health procurement phase 2 draft 1,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,12,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,11,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,PIP Flood response and recovery project,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Signed Prodoc HOPE for Gender Equality Project,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,10,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Prodoc - PIP Business & Human Rifhts uin Tunisia,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,26,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Project Document,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,26,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Document de projet Africa Community Policing,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,13,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Project Concept_FLAME_2021,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,31,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Signed Project Document,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Project Document,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,0,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Initiation Plan/CCEU 2021-2022,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,48,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,LPAC 24.10.2014 Wetland,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,210,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Prodoc ID76965 signed,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Project document,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Project document,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,34,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,URU21005A,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,15,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Project Initiation Plan Document,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Signed Project Document Automotive Training and Re-Skilling in the Post-COVID Economic Recovery for Vulnerable Youth and Women in South Africa,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,132,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Project Document - Deliverable Description,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,66,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,8,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,URU/21/007,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,12,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Recovery of Small-scale Cross Border Traders,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2020 Approved PIP for UNDP COVID-19 Response,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Annual Work Plan 2021-Climate Promise,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,2,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Engagement Facility,01/09/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,00114328 Resolucion Subvencion AECID,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CARTA DE ACUERDO 00116673,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Carta Acuerdo ASDE Firmada,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Carta de Acuerdo SIUBENPNUD 20212024,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,5,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Informe2014Award85135,16/03/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/BOL/BOL 110829 Medios para la Democracia PI.pdf,pdf,bad,ok,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,BOL 110829 Plan de Inicio Medios para la Democracia,07/04/21,,,,,,,,,
Document deleted,document deleted,ok,ok,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,03/05/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Convenio de transferencia Adenda 2021,02/07/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Convenio de trasnferencia Adenda 2020,02/07/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Engagement Facility,02/07/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,5,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,02/08/21,,,,,,,,,
Document deleted,document deleted,ok,review,3,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,DIM Authorization Project 120555,02/08/21,,,,,,,,,
https://info.undp.org/docs/pdc/Documents/ARM/Building Back Better_prodoc.pdf,pdf,good,ok,7,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,48,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Technical Support to Developmental Housing,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,77,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,GCF NAP Project Somalia Final,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Trade and Integrated Private Sector Development Project (TIPS Project),10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,109,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Project Document Strengthening Electoral Processes in Uganda (SEPU),10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,4,16,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,29,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Appui au Développement de l'Aquaculture en Moyenne Guinée,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,86,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Signed PRODOC 4NC2BUR Final pims,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,11,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Rapid Financing Facility: Temporary Basic Income Pilot Project,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,EF-NDP Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,40,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Enmienda No. 2 proyecto ITLA Biblioteca,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,20,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,UNDP Sri Lanka’s Flagship Portfolio on SDG 16:,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,20,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,UNDP SL Flagship Programme on SDG 16,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,PRODOC,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,27,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Acompañamiento del proceso de desarrollo estratégico y de reforma integral del Poder Judicial, incorporando las Tecnologías de la Información y Comunicación (TIC)",16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,48,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,PRODOC,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,8,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Project Document - Investing in Green Economy - Engagement Facility,16/03/21,,,,,,,,,
