doctype,filename,url,title,operating_unit,project_id,document_category,pdc_document_type,document_id,modified,created,UN Languages,id,last_update,eval1,eval2,score,pages,project_title_cond,summary_desc_cond,project_id_cond,implementing_partner_cond,start_date_cond,end_date_cond,budget_cond,concept_note_cond,project_document_cond,awp_cond,v1,v2
pdf,18022_Rev final assinada.pdf,https://info.undp.org/docs/pdc/Documents/BRA/18022_Rev final assinada.pdf,18022_Rev final assinada,BRA,00114718,Project,PRODOC,ATLASPDC-4-127989,12/28/2020,12/28/2020,,0,16/03/21,good,ok,5.0,6.0,True,True,False,True,False,True,True,False,False,True,ok,ok
document deleted,BRA18022 - PAC com ofício No. 139-2018 da Casa Civil.pdf,Document deleted,Project Appraisal Committee (PAC) Minutes,BRA,00114718,Project,PRODOC,ATLASPDC-4-91130,11/14/2018,11/14/2018,,0,16/03/21,ok,review,0.0,6.0,False,False,False,False,False,False,False,False,True,False,ok,ok
pdf,BRA18022 - 2018.11.07 - Revisão Inicial.pdf,https://info.undp.org/docs/pdc/Documents/BRA/BRA18022 - 2018.11.07 - Revisão Inicial.pdf,Initial Project Approval,BRA,00114718,Project,PRODOC,ATLASPDC-4-94750,1/21/2019,1/21/2019,,0,16/03/21,good,ok,4.0,36.0,True,True,True,True,False,False,False,False,False,False,ok,ok
document deleted,BRA18022 Signed Project document.pdf,Document deleted,PRODOC,BRA,00114718,Project,PRODOC,ATLASPDC-4-91152,11/14/2018,11/14/2018,,0,16/03/21,ok,ok,5.0,36.0,True,True,True,True,False,False,True,False,False,False,ok,ok
document deleted,181214_El Salvador_IRF Reintegration project_ProDoc.pdf,Document deleted,PRODOC,SLV,00114720,Project,PRODOC,ATLASPDC-4-94754,1/21/2019,1/21/2019,,0,16/03/21,ok,ok,1.0,35.0,False,False,False,False,False,False,True,True,True,False,ok,ok
document deleted,PVE-IP.pdf,Document deleted,Preventing Violent Extremism in Ethiopia,ETH,00114747,Project,PRODOC,ATLASPDC-4-86727,10/16/2018,6/27/2018,,0,16/03/21,ok,ok,7.0,8.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,ProDoc Creative Montenegro_final 14062019 v2.pdf,Document deleted,ProDoc Creative Montenegro_final 14062019 v2,MNE,00114749,Project,PRODOC,ATLASPDC-4-104355,09/06/19,09/06/19,,0,16/03/21,ok,ok,7.0,41.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,ProDoc Cover Page_Creative Montenegro_ENG.pdf,Document deleted,ProDoc Cover Page_Creative Montenegro_ENG,MNE,00114749,Project,PRODOC,ATLASPDC-4-104356,09/06/19,09/06/19,,0,16/03/21,ok,not ok,7.0,1.0,True,True,True,True,True,True,True,False,False,False,ok,ok
document deleted,ProDoc Cover Page_Creative Montenegro_MNE.pdf,Document deleted,ProDoc Cover Page_Creative Montenegro_MNE,MNE,00114749,Project,PRODOC,ATLASPDC-4-104357,09/06/19,09/06/19,,0,16/03/21,ok,not ok,0.0,1.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,RWC_ProDoc_06-02-2019-signed.pdf,Document deleted,RWC_ProDoc_06-02-2019-signed,SVK,00114789,Project,PRODOC,ATLASPDC-4-96095,02/12/19,02/12/19,,0,16/03/21,ok,ok,0.0,74.0,False,False,False,False,False,False,False,True,False,False,ok,ok
document deleted,Wash Proj. Intiation Plan Document.pdf,Document deleted,Plan document,ETH,00114791,Project,PRODOC,ATLASPDC-4-102919,08/08/19,08/08/19,,0,16/03/21,ok,ok,7.0,7.0,True,True,True,True,True,True,True,True,True,False,ok,ok
document deleted,UNDP-GEF Initiation Plan Costa Rica GEF7_for clearance 23 May 2019.docx,Document deleted,UNDPGEF Initiation Plan Costa Rica GEF7_for clearance 23 May 2019,CRI,00114808,Project,PRODOC,ATLASPDC-4-99931,10/28/2019,5/23/2019,,0,16/03/21,ok,ok,4.0,47.0,True,True,False,True,False,False,True,True,True,False,ok,ok
pdf,114826_PRODOC.pdf,https://info.undp.org/docs/pdc/Documents/ARG/114826_PRODOC.pdf,ARG19G24 - PRODOC,ARG,00114826,Project,PRODOC,ATLASPDC-4-111148,1/16/2020,1/16/2020,,0,16/03/21,bad,ok,0.0,278.0,False,False,False,False,False,False,False,True,True,False,ok,ok
document deleted,Attapeu 3 proposal.DOCX,Document deleted,Attapeu 3 proposal,LAO,00114857,Project,PRODOC,ATLASPDC-4-103103,8/16/2019,8/15/2019,,0,16/03/21,ok,ok,1.0,14.0,False,False,False,False,False,False,True,True,False,False,ok,ok
document deleted,Debris management Proposal.pdf,Document deleted,Debris management Proposal,LAO,00114880,Project,PRODOC,ATLASPDC-4-103104,8/16/2019,8/15/2019,,0,16/03/21,ok,ok,4.0,10.0,True,True,False,False,True,False,True,False,True,False,ok,ok
document deleted,ProDoc_00114894_Updated Final.docx,Document deleted,ProDoc_00114894_Updated Final,MNE,00114894,Project,PRODOC,ATLASPDC-4-96575,1/13/2020,2/20/2019,,0,16/03/21,ok,ok,7.0,21.0,True,True,True,True,True,True,True,False,True,False,ok,ok
pdf,Signed Project Document.pdf,https://info.undp.org/docs/pdc/Documents/BGD/Signed Project Document.pdf,Signed Project Document,BGD,00114895,Project,PRODOC,ATLASPDC-4-101811,7/18/2019,7/18/2019,,0,16/03/21,good,ok,7.0,59.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,ProjectProposal- AIDES EDU-PROT 10475.pdf,Document deleted,ProjectProposal AIDES EDUPROT 10475,COD,00114948,Project,PRODOC,ATLASPDC-4-94724,1/21/2019,1/21/2019,,0,16/03/21,ok,ok,7.0,16.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,EnGenDER Project Document_Final.pdf,Document deleted,Project Document,JAM,00114961,Project,PRODOC,ATLASPDC-4-119382,5/21/2020,5/21/2020,,0,16/03/21,ok,ok,0.0,73.0,False,False,False,False,False,False,False,False,True,False,ok,ok
document deleted,MOZ_HSS_PRODOC_sections I to X_fully signed.pdf,Document deleted,PRODOC_sections I to X,MOZ,00114992,Project,PRODOC,ATLASPDC-4-98470,3/29/2019,3/29/2019,,0,16/03/21,ok,ok,7.0,22.0,True,True,True,True,True,True,True,False,True,False,ok,ok
pdf,Initiation Plan for Technical Assistance.pdf,https://info.undp.org/docs/pdc/Documents/BIH/Initiation Plan for Technical Assistance.pdf,Initiation Plan for Technical Assistance f,BIH,00114994,Project,PRODOC,ATLASPDC-4-107189,10/25/2019,10/25/2019,,0,16/03/21,good,ok,7.0,6.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,Enmienda 2 firmada.pdf,Document deleted,DEFENSOR DEL PUEBLO,DOM,00115052,Project,PRODOC,ATLASPDC-4-130457,02/10/21,02/10/21,,0,16/03/21,ok,ok,2.0,14.0,False,False,False,False,True,False,True,True,True,True,ok,ok
document deleted,Enmienda No. 3 firmada.pdf,Document deleted,DEFENSOR DEL PUEBLO,DOM,00115052,Project,PRODOC,ATLASPDC-4-130458,02/10/21,02/10/21,,0,16/03/21,ok,ok,2.0,28.0,False,False,False,False,True,False,True,True,True,False,ok,ok
document deleted,Enmienda 1_ 00115052 firmada.pdf,Document deleted,Enmienda 1_ 00115052 firmada,DOM,00115052,Project,PRODOC,ATLASPDC-4-97797,3/13/2019,3/13/2019,,0,16/03/21,ok,ok,2.0,30.0,False,False,False,False,True,False,True,True,False,False,ok,ok
document deleted,Plan de Iniciacion 00115058-00112828 COSUDE fdo.pdf,Document deleted,Plan de Iniciacion 0011505800112828 COSUDE fdo,PER,00115058,Project,PRODOC,ATLASPDC-4-93510,02/01/19,01/02/19,,0,16/03/21,ok,ok,5.0,10.0,True,False,False,True,True,True,True,True,True,False,ok,ok
document deleted,PIP.pdf,Document deleted,PIP,SOM,00115071,Project,PRODOC,ATLASPDC-4-92270,12/10/18,12/10/18,,0,16/03/21,ok,not ok,0.0,1.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,PEA Africa Malawi programme document - final final.docx,Document deleted,Project Document Template,MWI,00115077,Project,PRODOC,ATLASPDC-4-99746,5/16/2019,5/16/2019,,0,16/03/21,ok,ok,7.0,88.0,True,True,True,True,True,True,True,False,False,False,ok,ok
document deleted,Revisión Sustantiva 4 PETROPAR Firmada.pdf,Document deleted,Revision Sustantiva 4 Petropar,PRY,00115103,Project,PRODOC,ATLASPDC-4-122025,08/10/20,08/10/20,,0,16/03/21,ok,review,0.0,88.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,Prodoc Petropar.pdf,Document deleted,Prodoc Petropar,PRY,00115103,Project,PRODOC,ATLASPDC-4-92768,05/02/19,12/18/2018,,0,16/03/21,ok,review,1.0,60.0,False,False,False,False,False,False,True,False,False,False,ok,ok
document deleted,PRODOC_VF.pdf,Document deleted,USAID II | PRODOC,MEX,00115120,Project,PRODOC,ATLASPDC-4-115657,2/19/2020,2/19/2020,,0,16/03/21,ok,ok,1.0,54.0,False,False,False,False,False,False,True,True,True,False,ok,ok
pdf,Amendment signed (1).pdf,https://info.undp.org/docs/pdc/Documents/BRA/Amendment signed (1).pdf,Amendment,BRA,00115123,Project,PRODOC,ATLASPDC-4-100968,6/25/2019,6/25/2019,,0,16/03/21,bad,not ok,0.0,4.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,UN-UN.pdf,Document deleted,UN-UN - FAO NENA,BRA,00115123,Project,PRODOC,ATLASPDC-4-90691,11/01/18,11/01/18,,0,16/03/21,ok,ok,4.0,16.0,False,True,False,False,True,True,True,False,False,False,ok,ok
document deleted,U19001A GCF.pdf,Document deleted,URU/19/001A,URY,00115131,Project,PRODOC,ATLASPDC-4-108756,11/22/2019,11/22/2019,,0,16/03/21,ok,ok,7.0,24.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,00115171 08042019 PI Vision Estrategica 2030.pdf,Document deleted,00115171 08042019 PI Vision Estrategica 2030,COL,00115171,Project,PRODOC,ATLASPDC-4-107430,10/29/2019,10/29/2019,,0,16/03/21,ok,ok,4.0,15.0,True,True,False,False,True,False,True,True,True,False,ok,ok
document deleted,ProjectProposal AIDES 10899.pdf,Document deleted,ProjectProposal AIDES 10899,COD,00115196,Project,PRODOC,ATLASPDC-4-94722,1/21/2019,1/21/2019,,0,16/03/21,ok,ok,7.0,9.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,PRODOC-Fostering-Women-Political-Participation-SIGNED-Copia-Esp.pdf,Document deleted,Prodoc proyecto 00115287,CRI,00115287,Project,PRODOC,ATLASPDC-4-107203,10/25/2019,10/25/2019,,0,16/03/21,ok,ok,7.0,55.0,True,True,True,True,True,True,True,False,False,False,ok,ok
document deleted,SIGNED_PROYECT_DOC.pdf,Document deleted,SIGNED PROJECT DOCUMENT,CRI,00115287,Project,PRODOC,ATLASPDC-4-127802,12/23/2020,12/23/2020,,0,16/03/21,ok,ok,7.0,55.0,True,True,True,True,True,True,True,True,True,False,ok,ok
pdf,115365_PRODOC.pdf,https://info.undp.org/docs/pdc/Documents/ARG/115365_PRODOC.pdf,ARG19007 - PRODOC,ARG,00115365,Project,PRODOC,ATLASPDC-4-104482,4/24/2020,09/10/19,,0,16/03/21,bad,ok,2.0,50.0,False,False,False,False,True,False,True,True,True,False,ok,ok
pdf,115367_PRODOC.pdf,https://info.undp.org/docs/pdc/Documents/ARG/115367_PRODOC.pdf,ARG19003 - PRODOC,ARG,00115367,Project,PRODOC,ATLASPDC-4-98388,3/27/2019,3/27/2019,,0,16/03/21,bad,ok,2.0,79.0,False,False,False,False,True,False,True,True,True,True,ok,ok
document deleted,OUDA 00115372_Project Doc.pdf,Document deleted,OUDA 00115372_Project Doc,EGY,00115372,Project,PRODOC,ATLASPDC-4-91065,3/26/2020,11/13/2018,,0,16/03/21,ok,ok,7.0,28.0,True,True,True,True,True,True,True,False,False,False,ok,ok
document deleted,CSA - 115390.pdf,Document deleted,CSA - 115390,CHN,00115390,Project,PRODOC,ATLASPDC-4-94221,1/14/2019,1/14/2019,,0,16/03/21,ok,review,3.0,8.0,False,False,True,True,False,False,True,False,True,False,ok,ok
document deleted,ProjectProposal NRC 10898.pdf,Document deleted,ProjectProposal NRC 10898,COD,00115399,Project,PRODOC,ATLASPDC-4-94721,1/21/2019,1/21/2019,,0,16/03/21,ok,ok,7.0,14.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,Initiation Plan_Trade I_signed.pdf,Document deleted,Initiation Plan_Trade I_signed,MDA,00115402,Project,PRODOC,ATLASPDC-4-92438,12/13/2018,12/13/2018,,0,16/03/21,ok,ok,4.0,6.0,False,False,True,True,False,True,True,True,False,False,ok,ok
pdf,BOL 113029 SIGNED PRODOC 30 JAN 19.PDF,https://info.undp.org/docs/pdc/Documents/BOL/BOL 113029 SIGNED PRODOC 30 JAN 19.PDF,113093 signed PRODOC 30 JAN 19,BOL,00115405,Project,PRODOC,ATLASPDC-4-125312,11/09/20,11/09/20,,0,16/03/21,bad,ok,1.0,54.0,False,False,False,False,False,False,True,True,True,False,ok,ok
document deleted,BOL 113029 SIGNED PRODOC 30 JAN 19.PDF,Document deleted,Documento de Proyecto,BOL,00115405,Project,PRODOC,ATLASPDC-4-107567,9/30/2020,10/30/2019,,0,16/03/21,ok,ok,1.0,54.0,False,False,False,False,False,False,True,True,True,False,ok,ok
document deleted,PRODOC complet-GYPI.pdf,Document deleted,PRODOC completGYPI,MDG,00115472,Project,PRODOC,ATLASPDC-4-95140,1/29/2019,1/29/2019,,0,16/03/21,ok,ok,3.0,34.0,True,False,True,False,False,False,True,True,True,False,ok,ok
pdf,Joint Programme on GBV ProDoc.pdf,https://info.undp.org/docs/pdc/Documents/ALB/Joint Programme on GBV ProDoc.pdf,Joint Programme on GBV ProDoc,ALB,00115476,Project,PRODOC,ATLASPDC-4-105393,10/03/19,9/26/2019,,0,16/03/21,bad,ok,2.0,57.0,False,True,False,False,False,False,True,True,False,False,ok,ok
document deleted,PRODOC Access to Justice 2018-2021.pdf,Document deleted,Project Document Access to Justice  HUman Rights 2018-2021,MOZ,00115478,Project,PRODOC,ATLASPDC-4-95761,02/05/19,02/05/19,,0,16/03/21,ok,review,0.0,25.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,PRODOC A2J HRs part 2.pdf,Document deleted,Project Document Access to Justice  Human Rights part 2,MOZ,00115478,Project,PRODOC,ATLASPDC-4-95762,02/05/19,02/05/19,,0,16/03/21,ok,review,1.0,25.0,False,False,False,False,False,False,True,False,False,False,ok,ok
document deleted,PRODOC A2J HRs part 3.pdf,Document deleted,Project Document Access to Justice and Human Rights Part 3,MOZ,00115478,Project,PRODOC,ATLASPDC-4-95763,02/05/19,02/05/19,,0,16/03/21,ok,review,0.0,25.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,PRODOC A2J HRs part 4.pdf,Document deleted,Project Document Access to Justice and Human Rights part 4,MOZ,00115478,Project,PRODOC,ATLASPDC-4-95764,02/05/19,02/05/19,,0,16/03/21,ok,review,0.0,24.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,PRODOC A2J HRs part 5.pdf,Document deleted,Project Document Access to Justice and Human Rights part 5,MOZ,00115478,Project,PRODOC,ATLASPDC-4-95765,02/05/19,02/05/19,,0,16/03/21,ok,review,0.0,11.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,ProDoc- signed.pdf,Document deleted,ProDoc signed,SVK,00115561,Project,PRODOC,ATLASPDC-4-79899,02/12/19,2/26/2018,,0,16/03/21,ok,review,0.0,59.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,ProDoc Education for Social Inclusion.pdf,Document deleted,ProDoc Education for Social Inclusion,SRB,00115566,Project,PRODOC,ATLASPDC-4-97880,3/14/2019,3/14/2019,,0,16/03/21,ok,ok,7.0,19.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,ProDoc_EU4Climate_signed.pdf,Document deleted,ProDoc_EU4Climate_signed,SVK,00115652,Project,PRODOC,ATLASPDC-4-98802,10/10/19,04/05/19,,0,16/03/21,ok,ok,2.0,81.0,False,False,False,True,False,False,True,True,False,False,ok,ok
document deleted,PRODOC firmado español.pdf,Document deleted,PRODOC Oportunidades sin Fronteras,PER,00115655,Project,PRODOC,ATLASPDC-4-104888,9/17/2019,9/17/2019,,0,16/03/21,ok,ok,1.0,14.0,False,False,False,False,False,False,True,False,True,False,ok,ok
docx,Pro SD4E revised Version - August 2018.docx,https://info.undp.org/docs/pdc/Documents/ALB/Pro SD4E revised Version - August 2018.docx,Prodoc,ALB,00115659,Project,PRODOC,ATLASPDC-4-93876,10/03/19,01/09/19,,0,16/03/21,bad,ok,3.0,73.0,False,True,False,True,False,False,True,True,False,False,ok,ok
pdf,18-12-19RR  BRA18026_Initial Project Approval.pdf,https://info.undp.org/docs/pdc/Documents/BRA/18-12-19RR  BRA18026_Initial Project Approval.pdf,19-12-13 Initial Project Approval,BRA,00115688,Project,PRODOC,ATLASPDC-4-103907,8/29/2019,8/29/2019,,0,16/03/21,good,ok,4.0,65.0,True,True,False,False,True,False,True,False,False,False,ok,ok
document deleted,Matriz de resultados e memória de cálculo e Plano de Trabalho_revisado 2_07 12 18 IBA final.xlsx,Document deleted,Matriz de resultados e memória de cálculo e Plano de Trabalho,BRA,00115688,Project,PRODOC,ATLASPDC-4-92191,12/07/18,12/07/18,,0,16/03/21,ok,not ok,0.0,0.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,PRODOC IBA _ Versão revisada_07.12.18.docx,Document deleted,PRODOC  - Sistema de Registro de Agrotóxicos América Latina e Caribe,BRA,00115688,Project,PRODOC,ATLASPDC-4-92192,12/07/18,12/07/18,,0,16/03/21,ok,review,1.0,43.0,False,False,False,False,False,False,True,False,False,False,ok,ok
document deleted,18-12-07 MC Anexo 2  BRA18026_  Analise Social e Ambiental.pdf,Document deleted,Analise Social e Ambiental - BRA18026,BRA,00115688,Project,PRODOC,ATLASPDC-4-92193,12/07/18,12/07/18,,0,16/03/21,ok,review,0.0,8.0,False,False,False,False,False,False,False,False,False,False,ok,ok
pdf,DOCUMENT DE PROJET signé.pdf,https://info.undp.org/docs/pdc/Documents/BFA/DOCUMENT DE PROJET signé.pdf,DOCUMENT DE PROJET signé,BFA,00115750,Project,PRODOC,ATLASPDC-4-106553,10/16/2019,10/16/2019,,0,16/03/21,bad,ok,3.0,15.0,True,False,True,False,False,False,True,True,True,False,ok,ok
document deleted,Output 00115759 Nota conceptual Violencia de género.pdf,Document deleted,Nota Conceptual,CUB,00115759,Project,PRODOC,ATLASPDC-4-106742,10/22/2019,10/20/2019,,0,16/03/21,ok,not ok,0.0,2.0,False,False,False,False,False,False,False,True,False,False,ok,ok
document deleted,ProjectProposal ACTED 9653.pdf,Document deleted,ProjectProposal ACTED 9653,COD,00115785,Project,PRODOC,ATLASPDC-4-94720,1/21/2019,1/21/2019,,0,16/03/21,ok,ok,7.0,11.0,True,True,True,True,True,True,True,True,False,False,ok,ok
pdf,PRODOC_Plan_Inicio_PNUD_ONUHABITAT.pdf,https://info.undp.org/docs/pdc/Documents/BOL/PRODOC_Plan_Inicio_PNUD_ONUHABITAT.pdf,Initial Plan Apoyo a la PNDIC,BOL,00115790,Project,PRODOC,ATLASPDC-4-106573,11/01/19,10/16/2019,,0,16/03/21,good,ok,6.0,11.0,True,False,True,True,True,True,True,True,True,False,ok,ok
document deleted,PRODOC LABS Anticorrupcion firmado.pdf,Document deleted,PRODOC LABS ANTICORRUPCIÓN,PER,00115822,Project,PRODOC,ATLASPDC-4-106464,10/15/2019,10/15/2019,,0,16/03/21,ok,ok,3.0,18.0,False,False,True,False,True,False,True,True,True,False,ok,ok
document deleted,Solarisation of Head of State Residences in PIDF Member countries.pdf,Document deleted,Solarisation of Head of State Residences in PIDF Member countries,FJI,00115827,Project,PRODOC,ATLASPDC-4-124384,10/14/2020,10/14/2020,,0,16/03/21,ok,ok,7.0,70.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,ProDoc_Women and Justice Reform.pdf,Document deleted,ProDoc_Women and Justice Reform,GNB,00115896,Project,PRODOC,ATLASPDC-4-91985,12/04/18,12/04/18,,0,16/03/21,ok,ok,6.0,29.0,True,True,True,True,True,False,True,True,True,False,ok,ok
document deleted,00115898 PRODOC.pdf,Document deleted,00115898 PRODOC,SLV,00115898,Project,PRODOC,ATLASPDC-4-97152,03/04/19,03/04/19,,0,16/03/21,ok,ok,2.0,40.0,False,False,False,False,True,False,True,True,True,False,ok,ok
document deleted,UN to UN Agency Contribution Agreement.pdf,Document deleted,UN to UN Agency Contribution Agreement,BRA,00115912,Project,PRODOC,ATLASPDC-4-92042,2/14/2020,12/05/18,,0,16/03/21,ok,review,3.0,6.0,False,False,False,False,True,True,True,False,False,False,ok,ok
document deleted,PRODOC COSUDE 2020-2022-01.10.20.docx.pdf,Document deleted,PRODOC SINAGERD - COSUDE,PER,00115924,Project,PRODOC,ATLASPDC-4-130791,2/17/2021,2/17/2021,,0,16/03/21,ok,ok,3.0,61.0,False,True,False,False,True,False,True,True,True,False,ok,ok
document deleted,PID - Addressing Conflict-Related Sexual Violence in Iraq.pdf,Document deleted,PID  Addressing ConflictRelated Sexual Violence in Iraq,IRQ,00115956,Project,PRODOC,ATLASPDC-4-95131,1/29/2019,1/29/2019,,0,16/03/21,ok,ok,6.0,10.0,True,False,True,True,True,True,True,True,True,False,ok,ok
document deleted,Prodoc-stabilization  recovery support.pdf,Document deleted,Project document,ETH,00115964,Project,PRODOC,ATLASPDC-4-94706,2/28/2019,1/21/2019,,0,16/03/21,ok,ok,7.0,41.0,True,True,True,True,True,True,True,True,True,False,ok,ok
document deleted,UNDP Youth Employment and Empowerment Project Document_ Netherlands FINAL_Signed .docx.pdf,Document deleted,Youth Employment and Empowerment Pro Doc,SSD,00115998,Project,PRODOC,ATLASPDC-4-120971,08/06/20,07/02/20,,0,16/03/21,ok,ok,7.0,31.0,True,True,True,True,True,True,True,False,False,False,ok,ok
document deleted,Upper Nile University Prodoc.pdf,Document deleted,Renovation of Upper Nile University and University of Juba Cultural Centre,SSD,00115998,Project,PRODOC,ATLASPDC-4-121990,08/06/20,08/06/20,,0,16/03/21,ok,ok,6.0,12.0,True,True,True,True,False,True,True,True,False,False,ok,ok
document deleted,ProDoc revision 2020-2021 Project 00113336.pdf,Document deleted,ProDoc revision 2020-2021 Project 00113336,SRB,00116004,Project,PRODOC,ATLASPDC-4-117356,04/01/20,04/01/20,,0,16/03/21,ok,ok,7.0,5.0,True,True,True,True,True,True,True,False,True,False,ok,ok
